date,wholesale_price,item_code
2022-01-24,2.56,102900005122654
2022-01-24,6.64,102900005123880
2022-01-24,22.83,102900005125808
2022-01-24,7.23,102900005125815
2022-01-24,10.86,102900011000328
2022-01-24,9.62,102900011001219
2022-01-24,4.23,102900011001806
2022-01-24,7.66,102900011006948
2022-01-24,12.0,102900011007044
2022-01-24,2.2,102900011008164
2022-01-24,7.32,102900011009246
2022-01-24,3.87,102900011009277
2022-01-24,2.68,102900011009970
2022-01-24,7.9,102900011016701
2022-01-24,5.0,102900011021644
2022-01-24,7.0,102900011021842
2022-01-24,8.2,102900011022764
2022-01-24,3.52,102900011023464
2022-01-24,1.28,102900011030042
2022-01-24,1.83,102900011030059
2022-01-24,1.93,102900011030097
2022-01-24,2.32,102900011030103
2022-01-24,1.9,102900011030110
2022-01-24,1.84,102900011030134
2022-01-24,0.92,102900011030141
2022-01-24,1.03,102900011030158
2022-01-24,5.81,102900011031100
2022-01-24,2.7,102900011031735
2022-01-24,2.06,102900011031742
2022-01-24,3.54,102900011031759
2022-01-24,2.86,102900011032022
2022-01-24,2.5,102900011032282
2022-01-24,8.4,102900051000463
2022-01-24,8.21,102900051004294
2022-01-24,2.98,102900051010455
2022-01-24,4.25,106949711300259
2022-01-24,1.72,106957634300010
2022-01-24,1.72,106957634300058
2022-01-24,2.6,106958851400125
2022-01-24,2.49,106971533455008
2022-01-25,3.88,102900005115779
2022-01-25,9.04,102900005115786
2022-01-25,2.68,102900005115823
2022-01-25,5.73,102900005115854
2022-01-25,2.0,102900005115861
2022-01-25,7.74,102900005115878
2022-01-25,15.21,102900005115885
2022-01-25,6.04,102900005115908
2022-01-25,1.8,102900005115960
2022-01-25,3.69,102900005115984
2022-01-25,12.92,102900005116219
2022-01-25,6.0,102900005116226
2022-01-25,14.81,102900005116233
2022-01-25,9.62,102900005116257
2022-01-25,11.03,102900005116509
2022-01-25,11.51,102900005116530
2022-01-25,7.6,102900005116547
2022-01-25,6.0,102900005116714
2022-01-25,2.0,102900005116790
2022-01-25,6.88,102900005116837
2022-01-25,9.0,102900005116899
2022-01-25,8.03,102900005116912
2022-01-25,14.0,102900005116943
2022-01-25,14.0,102900005117209
2022-01-25,6.32,102900005118817
2022-01-25,11.62,102900005118824
2022-01-25,2.3,102900005118831
2022-01-25,14.41,102900005119098
2022-01-25,10.56,102900005119944
2022-01-25,2.56,102900005122654
2022-01-25,6.66,102900005123880
2022-01-25,29.06,102900005125808
2022-01-25,7.62,102900005125815
2022-01-25,11.36,102900011000328
2022-01-25,14.07,102900011001219
2022-01-25,4.23,102900011001806
2022-01-25,7.66,102900011006948
2022-01-25,9.04,102900011006955
2022-01-25,2.2,102900011008164
2022-01-25,3.86,102900011009277
2022-01-25,2.72,102900011009970
2022-01-25,8.6,102900011016701
2022-01-25,7.0,102900011021842
2022-01-25,8.2,102900011022764
2022-01-25,3.53,102900011023464
2022-01-25,4.39,102900011027479
2022-01-25,1.13,102900011030042
2022-01-25,2.15,102900011030059
2022-01-25,2.16,102900011030097
2022-01-25,2.32,102900011030103
2022-01-25,2.14,102900011030110
2022-01-25,1.84,102900011030134
2022-01-25,1.07,102900011030141
2022-01-25,6.0,102900011031100
2022-01-25,2.7,102900011031735
2022-01-25,2.44,102900011031926
2022-01-25,1.61,102900011031995
2022-01-25,2.91,102900011032022
2022-01-25,2.5,102900011032282
2022-01-25,8.52,102900051000463
2022-01-25,10.0,102900051004294
2022-01-25,2.98,102900051010455
2022-01-25,4.3,106949711300259
2022-01-25,1.72,106957634300058
2022-01-25,2.56,106971533455008
2022-01-26,3.88,102900005115779
2022-01-26,9.05,102900005115786
2022-01-26,2.68,102900005115823
2022-01-26,5.38,102900005115854
2022-01-26,2.0,102900005115861
2022-01-26,7.74,102900005115878
2022-01-26,15.22,102900005115885
2022-01-26,5.32,102900005115908
2022-01-26,1.8,102900005115960
2022-01-26,3.86,102900005115984
2022-01-26,12.92,102900005116219
2022-01-26,6.33,102900005116226
2022-01-26,14.07,102900005116233
2022-01-26,9.7,102900005116257
2022-01-26,11.03,102900005116509
2022-01-26,11.8,102900005116530
2022-01-26,7.83,102900005116547
2022-01-26,6.22,102900005116714
2022-01-26,2.0,102900005116790
2022-01-26,6.87,102900005116837
2022-01-26,9.0,102900005116899
2022-01-26,8.03,102900005116912
2022-01-26,14.27,102900005116943
2022-01-26,6.32,102900005118817
2022-01-26,12.02,102900005118824
2022-01-26,2.3,102900005118831
2022-01-26,16.84,102900005119098
2022-01-26,11.23,102900005119944
2022-01-26,12.09,102900005119968
2022-01-26,2.53,102900005122654
2022-01-26,31.93,102900005125808
2022-01-26,7.51,102900005125815
2022-01-26,11.36,102900011000328
2022-01-26,14.18,102900011001219
2022-01-26,4.62,102900011001806
2022-01-26,7.66,102900011006948
2022-01-26,9.05,102900011006955
2022-01-26,2.6,102900011008164
2022-01-26,6.7,102900011008522
2022-01-26,7.31,102900011009246
2022-01-26,3.82,102900011009277
2022-01-26,2.72,102900011009970
2022-01-26,3.55,102900011012994
2022-01-26,10.18,102900011016701
2022-01-26,7.0,102900011021842
2022-01-26,8.2,102900011022764
2022-01-26,3.34,102900011023464
2022-01-26,1.25,102900011030042
2022-01-26,2.34,102900011030059
2022-01-26,2.19,102900011030097
2022-01-26,2.32,102900011030103
2022-01-26,2.14,102900011030110
2022-01-26,1.84,102900011030134
2022-01-26,1.22,102900011030141
2022-01-26,1.06,102900011030158
2022-01-26,6.08,102900011031100
2022-01-26,2.66,102900011031926
2022-01-26,2.63,102900011032022
2022-01-26,2.5,102900011032282
2022-01-26,8.56,102900051000463
2022-01-26,10.04,102900051004294
2022-01-26,2.98,102900051010455
2022-01-26,4.31,106949711300259
2022-01-26,1.72,106957634300010
2022-01-26,1.72,106957634300058
2022-01-26,2.59,106971533455008
2022-01-27,3.94,102900005115779
2022-01-27,9.07,102900005115786
2022-01-27,2.68,102900005115823
2022-01-27,2.0,102900005115861
2022-01-27,7.74,102900005115878
2022-01-27,15.22,102900005115885
2022-01-27,5.32,102900005115908
2022-01-27,1.99,102900005115960
2022-01-27,3.86,102900005115984
2022-01-27,12.99,102900005116219
2022-01-27,9.64,102900005116226
2022-01-27,12.15,102900005116233
2022-01-27,9.79,102900005116257
2022-01-27,11.03,102900005116509
2022-01-27,12.4,102900005116530
2022-01-27,7.84,102900005116547
2022-01-27,6.4,102900005116714
2022-01-27,2.0,102900005116790
2022-01-27,7.27,102900005116837
2022-01-27,9.0,102900005116899
2022-01-27,8.56,102900005116912
2022-01-27,15.23,102900005116943
2022-01-27,15.18,102900005117209
2022-01-27,6.57,102900005118817
2022-01-27,12.29,102900005118824
2022-01-27,2.3,102900005118831
2022-01-27,18.63,102900005119098
2022-01-27,11.38,102900005119944
2022-01-27,12.6,102900005119968
2022-01-27,2.52,102900005122654
2022-01-27,9.85,102900005123880
2022-01-27,32.8,102900005125808
2022-01-27,11.36,102900011000328
2022-01-27,13.71,102900011001219
2022-01-27,5.42,102900011001806
2022-01-27,7.85,102900011006948
2022-01-27,9.06,102900011006955
2022-01-27,2.76,102900011007044
2022-01-27,4.4,102900011008164
2022-01-27,6.7,102900011008522
2022-01-27,3.75,102900011009277
2022-01-27,2.72,102900011009970
2022-01-27,3.77,102900011012994
2022-01-27,10.6,102900011016701
2022-01-27,7.0,102900011021842
2022-01-27,8.2,102900011022764
2022-01-27,3.22,102900011023464
2022-01-27,1.28,102900011030042
2022-01-27,2.34,102900011030059
2022-01-27,2.19,102900011030097
2022-01-27,1.94,102900011030103
2022-01-27,2.14,102900011030110
2022-01-27,1.64,102900011030134
2022-01-27,1.22,102900011030141
2022-01-27,1.07,102900011030158
2022-01-27,6.67,102900011031100
2022-01-27,2.84,102900011031926
2022-01-27,3.1,102900011032022
2022-01-27,10.93,102900051000463
2022-01-27,10.46,102900051004294
2022-01-27,3.48,102900051010455
2022-01-27,4.31,106949711300259
2022-01-27,1.72,106957634300010
2022-01-27,2.63,106971533455008
2022-01-28,5.2,102900005115779
2022-01-28,10.17,102900005115786
2022-01-28,3.44,102900005115823
2022-01-28,2.0,102900005115861
2022-01-28,7.74,102900005115878
2022-01-28,15.21,102900005115885
2022-01-28,5.31,102900005115908
2022-01-28,2.0,102900005115960
2022-01-28,3.86,102900005115984
2022-01-28,10.61,102900005116219
2022-01-28,9.95,102900005116226
2022-01-28,12.66,102900005116233
2022-01-28,9.45,102900005116257
2022-01-28,11.03,102900005116509
2022-01-28,12.86,102900005116530
2022-01-28,7.93,102900005116547
2022-01-28,6.32,102900005116714
2022-01-28,2.0,102900005116790
2022-01-28,7.31,102900005116837
2022-01-28,9.0,102900005116899
2022-01-28,8.95,102900005116912
2022-01-28,21.49,102900005116943
2022-01-28,15.77,102900005117209
2022-01-28,7.12,102900005118817
2022-01-28,12.29,102900005118824
2022-01-28,2.3,102900005118831
2022-01-28,18.57,102900005119098
2022-01-28,11.98,102900005119944
2022-01-28,12.59,102900005119968
2022-01-28,2.5,102900005122654
2022-01-28,10.03,102900005123880
2022-01-28,33.18,102900005125808
2022-01-28,7.57,102900005125815
2022-01-28,10.9,102900011000328
2022-01-28,13.65,102900011001219
2022-01-28,5.42,102900011001806
2022-01-28,8.15,102900011006948
2022-01-28,9.04,102900011006955
2022-01-28,3.78,102900011008164
2022-01-28,6.7,102900011008522
2022-01-28,7.32,102900011009246
2022-01-28,4.51,102900011009277
2022-01-28,2.72,102900011009970
2022-01-28,3.93,102900011012994
2022-01-28,10.56,102900011016701
2022-01-28,7.02,102900011021842
2022-01-28,8.2,102900011022764
2022-01-28,3.02,102900011023464
2022-01-28,1.25,102900011030042
2022-01-28,2.34,102900011030059
2022-01-28,2.08,102900011030097
2022-01-28,2.26,102900011030103
2022-01-28,2.16,102900011030110
2022-01-28,1.8,102900011030134
2022-01-28,1.3,102900011030141
2022-01-28,1.06,102900011030158
2022-01-28,6.67,102900011031100
2022-01-28,1.88,102900011031599
2022-01-28,2.65,102900011031926
2022-01-28,3.1,102900011032022
2022-01-28,11.28,102900051000463
2022-01-28,10.78,102900051004294
2022-01-28,3.75,102900051010455
2022-01-28,5.0,102900051010790
2022-01-28,4.31,106949711300259
2022-01-28,1.0,106956146480203
2022-01-28,1.73,106957634300010
2022-01-28,2.81,106971533455008
2022-01-29,5.2,102900005115779
2022-01-29,10.16,102900005115786
2022-01-29,4.1,102900005115823
2022-01-29,2.0,102900005115861
2022-01-29,6.65,102900005115878
2022-01-29,5.3,102900005115908
2022-01-29,2.0,102900005115960
2022-01-29,3.89,102900005115984
2022-01-29,10.62,102900005116219
2022-01-29,8.94,102900005116226
2022-01-29,13.21,102900005116233
2022-01-29,10.37,102900005116257
2022-01-29,10.13,102900005116509
2022-01-29,13.0,102900005116530
2022-01-29,8.06,102900005116547
2022-01-29,6.13,102900005116714
2022-01-29,2.16,102900005116790
2022-01-29,7.32,102900005116837
2022-01-29,9.41,102900005116899
2022-01-29,8.14,102900005116912
2022-01-29,26.07,102900005116943
2022-01-29,16.21,102900005117209
2022-01-29,7.57,102900005118817
2022-01-29,2.3,102900005118831
2022-01-29,16.78,102900005119098
2022-01-29,12.86,102900005119968
2022-01-29,2.53,102900005122654
2022-01-29,10.37,102900005123880
2022-01-29,33.4,102900005125808
2022-01-29,7.76,102900005125815
2022-01-29,10.63,102900011000328
2022-01-29,12.5,102900011001219
2022-01-29,6.08,102900011001806
2022-01-29,8.14,102900011006948
2022-01-29,3.0,102900011008164
2022-01-29,6.7,102900011008522
2022-01-29,7.31,102900011009246
2022-01-29,5.19,102900011009277
2022-01-29,2.62,102900011009970
2022-01-29,4.1,102900011012994
2022-01-29,8.58,102900011016701
2022-01-29,7.3,102900011021842
2022-01-29,8.3,102900011022764
2022-01-29,4.41,102900011027479
2022-01-29,2.34,102900011030059
2022-01-29,2.07,102900011030097
2022-01-29,6.67,102900011031100
2022-01-29,4.24,102900011031735
2022-01-29,3.27,102900011032022
2022-01-29,11.77,102900051000463
2022-01-29,12.59,102900051004294
2022-01-29,3.75,102900051010455
2022-01-29,4.3,106949711300259
2022-01-29,1.0,106956146480203
2022-01-29,1.72,106957634300010
2022-01-29,2.91,106971533455008
2022-01-30,5.16,102900005115779
2022-01-30,10.17,102900005115786
2022-01-30,4.41,102900005115823
2022-01-30,2.0,102900005115861
2022-01-30,3.55,102900005115878
2022-01-30,5.3,102900005115908
2022-01-30,2.0,102900005115960
2022-01-30,4.38,102900005115984
2022-01-30,10.93,102900005116219
2022-01-30,8.62,102900005116226
2022-01-30,13.28,102900005116233
2022-01-30,11.37,102900005116257
2022-01-30,10.04,102900005116509
2022-01-30,13.0,102900005116530
2022-01-30,8.03,102900005116547
2022-01-30,6.2,102900005116714
2022-01-30,2.2,102900005116790
2022-01-30,7.27,102900005116837
2022-01-30,9.22,102900005116899
2022-01-30,8.0,102900005116912
2022-01-30,26.08,102900005116943
2022-01-30,16.28,102900005117209
2022-01-30,7.55,102900005118817
2022-01-30,2.38,102900005118831
2022-01-30,10.0,102900005119098
2022-01-30,12.18,102900005119944
2022-01-30,2.6,102900005122654
2022-01-30,1.99,102900005123880
2022-01-30,33.39,102900005125808
2022-01-30,7.82,102900005125815
2022-01-30,10.09,102900011000328
2022-01-30,6.02,102900011001806
2022-01-30,8.14,102900011006948
2022-01-30,3.0,102900011008164
2022-01-30,6.75,102900011008522
2022-01-30,5.34,102900011009277
2022-01-30,2.61,102900011009970
2022-01-30,4.17,102900011012994
2022-01-30,9.62,102900011016701
2022-01-30,7.3,102900011021842
2022-01-30,8.6,102900011022764
2022-01-30,3.02,102900011023464
2022-01-30,6.68,102900011031100
2022-01-30,2.7,102900011031735
2022-01-30,3.25,102900011032022
2022-01-30,2.5,102900011032282
2022-01-30,10.94,102900051000463
2022-01-30,13.26,102900051004294
2022-01-30,3.75,102900051010455
2022-01-30,4.32,106949711300259
2022-01-30,1.0,106956146480203
2022-01-30,1.71,106957634300010
2022-01-30,2.91,106971533455008
2022-02-01,5.1,102900005115779
2022-02-01,10.71,102900005115786
2022-02-01,4.55,102900005115823
2022-02-01,2.0,102900005115861
2022-02-01,2.0,102900005115878
2022-02-01,5.3,102900005115908
2022-02-01,2.0,102900005115960
2022-02-01,4.38,102900005115984
2022-02-01,10.93,102900005116219
2022-02-01,9.2,102900005116226
2022-02-01,13.11,102900005116233
2022-02-01,11.37,102900005116257
2022-02-01,10.04,102900005116509
2022-02-01,13.0,102900005116530
2022-02-01,8.03,102900005116547
2022-02-01,6.4,102900005116714
2022-02-01,2.2,102900005116790
2022-02-01,7.0,102900005116837
2022-02-01,8.8,102900005116899
2022-02-01,26.1,102900005116943
2022-02-01,16.42,102900005117209
2022-02-01,7.79,102900005118817
2022-02-01,2.9,102900005118831
2022-02-01,12.2,102900005119944
2022-02-01,13.82,102900005119968
2022-02-01,32.92,102900005125808
2022-02-01,7.83,102900005125815
2022-02-01,10.41,102900011000328
2022-02-01,8.14,102900011006948
2022-02-01,3.0,102900011008164
2022-02-01,6.76,102900011008522
2022-02-01,5.34,102900011009277
2022-02-01,2.7,102900011009970
2022-02-01,4.22,102900011012994
2022-02-01,10.02,102900011016701
2022-02-01,7.3,102900011021842
2022-02-01,8.6,102900011022764
2022-02-01,3.04,102900011023464
2022-02-01,7.47,102900051000463
2022-02-01,13.35,102900051004294
2022-02-01,3.75,102900051010455
2022-02-01,4.32,106949711300259
2022-02-01,1.0,106956146480203
2022-02-01,1.71,106957634300010
2022-02-01,1.72,106957634300058
2022-02-01,2.91,106971533455008
2022-02-02,5.1,102900005115779
2022-02-02,11.28,102900005115786
2022-02-02,4.58,102900005115823
2022-02-02,2.0,102900005115861
2022-02-02,2.0,102900005115878
2022-02-02,5.3,102900005115908
2022-02-02,2.0,102900005115960
2022-02-02,4.27,102900005115984
2022-02-02,10.93,102900005116219
2022-02-02,9.21,102900005116226
2022-02-02,13.11,102900005116233
2022-02-02,11.23,102900005116257
2022-02-02,10.04,102900005116509
2022-02-02,13.0,102900005116530
2022-02-02,8.02,102900005116547
2022-02-02,6.4,102900005116714
2022-02-02,2.2,102900005116790
2022-02-02,7.0,102900005116837
2022-02-02,8.8,102900005116899
2022-02-02,26.1,102900005116943
2022-02-02,16.42,102900005117209
2022-02-02,8.16,102900005118817
2022-02-02,2.9,102900005118831
2022-02-02,9.95,102900005119968
2022-02-02,2.6,102900005122654
2022-02-02,32.87,102900005125808
2022-02-02,7.83,102900005125815
2022-02-02,10.41,102900011000328
2022-02-02,5.88,102900011001806
2022-02-02,8.14,102900011006948
2022-02-02,3.0,102900011008164
2022-02-02,6.75,102900011008522
2022-02-02,5.34,102900011009277
2022-02-02,2.7,102900011009970
2022-02-02,4.22,102900011012994
2022-02-02,10.02,102900011016701
2022-02-02,7.3,102900011021842
2022-02-02,8.6,102900011022764
2022-02-02,3.04,102900011023464
2022-02-02,13.34,102900051004294
2022-02-02,3.75,102900051010455
2022-02-02,4.32,106949711300259
2022-02-02,1.0,106956146480203
2022-02-02,1.53,106957634300010
2022-02-02,2.28,106971533455008
2022-02-03,10.18,102900005115786
2022-02-03,4.58,102900005115823
2022-02-03,2.0,102900005115861
2022-02-03,1.99,102900005115878
2022-02-03,5.33,102900005115908
2022-02-03,2.0,102900005115960
2022-02-03,3.98,102900005115984
2022-02-03,10.93,102900005116219
2022-02-03,9.2,102900005116226
2022-02-03,13.11,102900005116233
2022-02-03,11.17,102900005116257
2022-02-03,11.03,102900005116509
2022-02-03,13.0,102900005116530
2022-02-03,8.02,102900005116547
2022-02-03,6.4,102900005116714
2022-02-03,2.2,102900005116790
2022-02-03,7.35,102900005116837
2022-02-03,8.8,102900005116899
2022-02-03,23.91,102900005116943
2022-02-03,16.35,102900005117209
2022-02-03,7.87,102900005118817
2022-02-03,2.9,102900005118831
2022-02-03,5.0,102900005119968
2022-02-03,32.87,102900005125808
2022-02-03,7.12,102900005125815
2022-02-03,10.41,102900011000328
2022-02-03,5.88,102900011001806
2022-02-03,11.66,102900011006948
2022-02-03,6.03,102900011006955
2022-02-03,3.0,102900011008164
2022-02-03,6.73,102900011008522
2022-02-03,5.34,102900011009277
2022-02-03,2.7,102900011009970
2022-02-03,4.22,102900011012994
2022-02-03,10.02,102900011016701
2022-02-03,7.3,102900011021842
2022-02-03,8.6,102900011022764
2022-02-03,3.03,102900011023464
2022-02-03,4.43,102900011027479
2022-02-03,2.5,102900011032282
2022-02-03,13.33,102900051004294
2022-02-03,3.75,102900051010455
2022-02-03,4.32,106949711300259
2022-02-03,1.0,106956146480203
2022-02-03,1.0,106957634300010
2022-02-03,2.0,106971533455008
2022-02-04,3.4,102900005115748
2022-02-04,3.48,102900005115779
2022-02-04,10.17,102900005115786
2022-02-04,3.86,102900005115823
2022-02-04,2.09,102900005115861
2022-02-04,5.72,102900005115908
2022-02-04,2.0,102900005115960
2022-02-04,3.98,102900005115984
2022-02-04,10.7,102900005116219
2022-02-04,8.72,102900005116226
2022-02-04,12.57,102900005116233
2022-02-04,11.16,102900005116257
2022-02-04,10.44,102900005116509
2022-02-04,12.4,102900005116530
2022-02-04,8.0,102900005116547
2022-02-04,6.3,102900005116714
2022-02-04,2.2,102900005116790
2022-02-04,6.87,102900005116837
2022-02-04,7.6,102900005116899
2022-02-04,11.48,102900005116912
2022-02-04,19.17,102900005116943
2022-02-04,16.21,102900005117209
2022-02-04,7.66,102900005118817
2022-02-04,12.28,102900005118824
2022-02-04,2.9,102900005118831
2022-02-04,17.83,102900005119098
2022-02-04,12.18,102900005119944
2022-02-04,2.7,102900005122654
2022-02-04,33.29,102900005125808
2022-02-04,11.41,102900005125815
2022-02-04,10.41,102900011000328
2022-02-04,5.88,102900011001806
2022-02-04,5.53,102900011006689
2022-02-04,10.0,102900011006955
2022-02-04,3.0,102900011008164
2022-02-04,6.71,102900011008522
2022-02-04,5.34,102900011009277
2022-02-04,2.8,102900011009970
2022-02-04,10.02,102900011016701
2022-02-04,7.3,102900011021842
2022-02-04,8.6,102900011022764
2022-02-04,1.35,102900011030042
2022-02-04,1.57,102900011030059
2022-02-04,1.5,102900011030097
2022-02-04,1.99,102900011030103
2022-02-04,2.75,102900011030110
2022-02-04,1.06,102900011030158
2022-02-04,6.88,102900011031100
2022-02-04,2.64,102900011031926
2022-02-04,3.64,102900011032022
2022-02-04,2.5,102900011032282
2022-02-04,5.68,102900051000463
2022-02-04,13.23,102900051004294
2022-02-04,2.74,102900051010455
2022-02-04,4.1,106949711300259
2022-02-04,1.73,106957634300010
2022-02-04,1.73,106957634300058
2022-02-05,3.4,102900005115748
2022-02-05,3.93,102900005115779
2022-02-05,10.17,102900005115786
2022-02-05,3.75,102900005115823
2022-02-05,2.0,102900005115861
2022-02-05,6.18,102900005115878
2022-02-05,5.76,102900005115908
2022-02-05,2.0,102900005115960
2022-02-05,3.48,102900005115984
2022-02-05,10.9,102900005116219
2022-02-05,8.76,102900005116226
2022-02-05,8.76,102900005116233
2022-02-05,11.17,102900005116257
2022-02-05,12.46,102900005116530
2022-02-05,5.24,102900005116714
2022-02-05,2.2,102900005116790
2022-02-05,7.13,102900005116837
2022-02-05,7.6,102900005116899
2022-02-05,11.53,102900005116912
2022-02-05,22.14,102900005116943
2022-02-05,15.99,102900005117209
2022-02-05,9.13,102900005118817
2022-02-05,2.6,102900005118831
2022-02-05,17.32,102900005119098
2022-02-05,12.19,102900005119944
2022-02-05,2.51,102900005122654
2022-02-05,33.4,102900005125808
2022-02-05,10.41,102900011000328
2022-02-05,6.12,102900011001806
2022-02-05,5.88,102900011006689
2022-02-05,2.78,102900011007044
2022-02-05,6.71,102900011008522
2022-02-05,5.34,102900011009277
2022-02-05,20.0,102900011009772
2022-02-05,2.64,102900011009970
2022-02-05,3.94,102900011012994
2022-02-05,10.02,102900011016701
2022-02-05,7.3,102900011021842
2022-02-05,8.6,102900011022764
2022-02-05,2.53,102900011023464
2022-02-05,26.6,102900011029305
2022-02-05,1.35,102900011030042
2022-02-05,1.79,102900011030059
2022-02-05,1.99,102900011030097
2022-02-05,1.99,102900011030103
2022-02-05,2.75,102900011030110
2022-02-05,1.84,102900011030134
2022-02-05,1.38,102900011030141
2022-02-05,1.07,102900011030158
2022-02-05,6.88,102900011031100
2022-02-05,2.79,102900011031926
2022-02-05,3.54,102900011032022
2022-02-05,2.5,102900011032282
2022-02-05,12.94,102900051004294
2022-02-05,2.75,102900051010455
2022-02-05,3.94,106949711300259
2022-02-05,2.1,106956146480203
2022-02-05,1.73,106957634300010
2022-02-05,2.92,106971533455008
2022-02-06,3.4,102900005115748
2022-02-06,4.35,102900005115779
2022-02-06,3.98,102900005115823
2022-02-06,4.05,102900005115861
2022-02-06,5.76,102900005115908
2022-02-06,2.0,102900005115960
2022-02-06,3.06,102900005115984
2022-02-06,5.5,102900005116226
2022-02-06,9.46,102900005116233
2022-02-06,11.17,102900005116257
2022-02-06,12.45,102900005116530
2022-02-06,7.84,102900005116547
2022-02-06,5.2,102900005116714
2022-02-06,2.2,102900005116790
2022-02-06,7.4,102900005116837
2022-02-06,7.03,102900005116899
2022-02-06,10.03,102900005116912
2022-02-06,22.2,102900005116943
2022-02-06,14.01,102900005117209
2022-02-06,9.2,102900005118817
2022-02-06,12.29,102900005118824
2022-02-06,2.6,102900005118831
2022-02-06,18.34,102900005119098
2022-02-06,12.26,102900005119944
2022-02-06,2.5,102900005122654
2022-02-06,30.75,102900005125808
2022-02-06,7.54,102900005125815
2022-02-06,10.02,102900011000328
2022-02-06,6.13,102900011001806
2022-02-06,8.16,102900011007464
2022-02-06,6.71,102900011008522
2022-02-06,7.36,102900011009246
2022-02-06,5.34,102900011009277
2022-02-06,2.6,102900011009970
2022-02-06,3.94,102900011012994
2022-02-06,10.02,102900011016701
2022-02-06,7.3,102900011021842
2022-02-06,8.6,102900011022764
2022-02-06,2.55,102900011023464
2022-02-06,26.6,102900011029305
2022-02-06,1.25,102900011030042
2022-02-06,1.98,102900011030059
2022-02-06,1.82,102900011030097
2022-02-06,1.87,102900011030103
2022-02-06,2.76,102900011030110
2022-02-06,1.85,102900011030134
2022-02-06,1.37,102900011030141
2022-02-06,0.76,102900011030158
2022-02-06,5.86,102900011031100
2022-02-06,2.66,102900011031926
2022-02-06,3.59,102900011032022
2022-02-06,5.68,102900051000463
2022-02-06,12.81,102900051004294
2022-02-06,2.75,102900051010455
2022-02-06,3.94,106949711300259
2022-02-06,2.1,106956146480203
2022-02-06,1.72,106957634300010
2022-02-06,2.94,106971533455008
2022-02-07,3.4,102900005115748
2022-02-07,4.41,102900005115823
2022-02-07,1.6,102900005115861
2022-02-07,5.84,102900005115908
2022-02-07,2.0,102900005115960
2022-02-07,3.63,102900005115984
2022-02-07,10.77,102900005116219
2022-02-07,8.97,102900005116226
2022-02-07,10.42,102900005116233
2022-02-07,11.16,102900005116257
2022-02-07,10.42,102900005116509
2022-02-07,12.4,102900005116530
2022-02-07,7.84,102900005116547
2022-02-07,5.47,102900005116714
2022-02-07,2.2,102900005116790
2022-02-07,6.91,102900005116837
2022-02-07,7.0,102900005116899
2022-02-07,22.2,102900005116943
2022-02-07,16.42,102900005117209
2022-02-07,9.19,102900005118817
2022-02-07,2.6,102900005118831
2022-02-07,18.34,102900005119098
2022-02-07,12.6,102900005119944
2022-02-07,10.56,102900005119968
2022-02-07,2.5,102900005122654
2022-02-07,29.31,102900005125808
2022-02-07,7.55,102900005125815
2022-02-07,9.62,102900011000328
2022-02-07,5.85,102900011001806
2022-02-07,2.78,102900011007044
2022-02-07,2.88,102900011008164
2022-02-07,6.71,102900011008522
2022-02-07,7.36,102900011009246
2022-02-07,5.34,102900011009277
2022-02-07,2.6,102900011009970
2022-02-07,3.91,102900011012994
2022-02-07,10.02,102900011016701
2022-02-07,7.3,102900011021842
2022-02-07,8.6,102900011022764
2022-02-07,2.54,102900011023464
2022-02-07,1.35,102900011030042
2022-02-07,1.88,102900011030059
2022-02-07,1.71,102900011030097
2022-02-07,1.97,102900011030103
2022-02-07,2.76,102900011030110
2022-02-07,1.87,102900011030134
2022-02-07,1.36,102900011030141
2022-02-07,1.07,102900011030158
2022-02-07,6.29,102900011031100
2022-02-07,2.65,102900011031926
2022-02-07,3.52,102900011032022
2022-02-07,2.78,102900011032237
2022-02-07,12.72,102900051004294
2022-02-07,2.75,102900051010455
2022-02-07,3.97,106949711300259
2022-02-07,2.1,106956146480203
2022-02-07,1.72,106957634300010
2022-02-07,2.93,106971533455008
2022-02-08,3.4,102900005115748
2022-02-08,3.67,102900005115779
2022-02-08,4.58,102900005115823
2022-02-08,1.6,102900005115861
2022-02-08,6.25,102900005115908
2022-02-08,2.0,102900005115960
2022-02-08,3.63,102900005115984
2022-02-08,10.75,102900005116219
2022-02-08,8.68,102900005116226
2022-02-08,10.75,102900005116233
2022-02-08,8.51,102900005116257
2022-02-08,6.86,102900005116509
2022-02-08,12.4,102900005116530
2022-02-08,7.84,102900005116547
2022-02-08,6.31,102900005116714
2022-02-08,2.2,102900005116790
2022-02-08,6.62,102900005116837
2022-02-08,7.0,102900005116899
2022-02-08,10.05,102900005116912
2022-02-08,18.59,102900005116943
2022-02-08,16.42,102900005117209
2022-02-08,8.97,102900005118817
2022-02-08,2.6,102900005118831
2022-02-08,18.34,102900005119098
2022-02-08,12.62,102900005119944
2022-02-08,10.56,102900005119968
2022-02-08,2.23,102900005122654
2022-02-08,29.3,102900005125808
2022-02-08,7.54,102900005125815
2022-02-08,9.63,102900011000328
2022-02-08,5.81,102900011006689
2022-02-08,2.94,102900011008164
2022-02-08,6.97,102900011008522
2022-02-08,5.34,102900011009277
2022-02-08,2.6,102900011009970
2022-02-08,7.94,102900011016701
2022-02-08,7.3,102900011021842
2022-02-08,8.6,102900011022764
2022-02-08,26.59,102900011029305
2022-02-08,1.35,102900011030042
2022-02-08,1.87,102900011030059
